Job_id,Job title,Job posting date,Job posting url,Job location,Pay rate,Vendor company name,Job type,Work from availability,Work type(remote/on-site),Modified Date,Current date time (CST),Job Title
b8dedf2b22dcc3a7094b9b3b5b822949,Production Support Data Analyst,2024-01-31T13:43:51Z,https://www.dice.com/job-detail/7b12249d-50c2-4e68-9afb-c3aa252e6e8d,"Boston, MA, USA",$45 - $55,NR Consulting LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T13:43:51Z,2024-02-04T08:16:01Z,Data Analyst
890545be0fa95d875e739c8bff08383f,Data Analyst,2024-01-19T20:58:00Z,https://www.dice.com/job-detail/1d55c111-a828-4a3e-afb1-523f39af0273,"McLean, VA, USA",Depends on Experience,Trident Consulting Inc.,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-31T18:48:36Z,2024-02-04T08:16:01Z,Data Analyst
91b3a9d595674ff20b145c6ddc87203b,Sr. Principal Data Analyst,2024-01-29T22:07:16Z,https://www.dice.com/job-detail/7731d0f4-31ef-44ca-95a1-fd2167eb6a7f,"Lansing, MI, USA",USD65 - USD81,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-04T13:04:44Z,2024-02-04T08:16:01Z,Data Analyst
addea19d1d7f9c833f67b2bbeac2551f,Michael Page- Data Analyst/Finance Applications Support,2024-01-31T00:11:10Z,https://www.dice.com/job-detail/1ee4af8c-f38b-443f-a219-faea60b9ccd7,"New York, NY, USA",$35 - $50 per hour,Michael Page International,Contract,FALSE,Hybrid/Onsite,2024-02-04T12:10:14Z,2024-02-04T08:16:01Z,Data Analyst
3c72e95961e1ee6f0b5b96e1010b8968,Business Data  Analyst-Excel and Access exp needed,2024-01-29T22:07:54Z,https://www.dice.com/job-detail/cf6d2536-e6a2-4b80-8233-e106a5b0b3f6,"Plano, TX, USA",Depends on Experience,Marlabs LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T17:55:23Z,2024-02-04T08:16:01Z,Data Analyst
acdb06d697e89d4758a54c625615b5f1,Lead Data Management Analyst,2024-01-23T19:05:58Z,https://www.dice.com/job-detail/87f4b209-d357-4d93-bf8f-791534071ff1,"Charlotte, NC, USA",USD57 - USD62,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-04T13:03:08Z,2024-02-04T08:16:01Z,Data Analyst
8467c7d02a482c057bc6603050c19009,Data Analyst,2024-01-22T19:12:26Z,https://www.dice.com/job-detail/e2d71f71-4b2d-4c37-8524-d1f337f07ca3,"Cleveland, OH, USA",$40 - $45,"DVI Technologies, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-24T14:15:52Z,2024-02-04T08:16:01Z,Data Analyst
b3ef579a5b016b2228333f0dbcec3063,Data Analyst with Finance Experience,2024-01-31T23:03:28Z,https://www.dice.com/job-detail/5db7ba0e-24b3-4be8-b71f-a679dbf6da8f,"Minneapolis, MN, USA",Depends on Experience,"Activesoft, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-02T15:25:47Z,2024-02-04T08:16:01Z,Data Analyst
95c20955c5520dc2501286ee6117b720,Data Modeler ( Data Analyst ),2024-01-31T19:58:56Z,https://www.dice.com/job-detail/b5338c9e-5fcb-428f-a091-b21e2b9b9bce,"Sacramento, CA, USA",Depends on Experience,H3 Technologies,Contract,FALSE,Hybrid/Onsite,2024-01-31T19:58:56Z,2024-02-04T08:16:01Z,Data Analyst
f277cfab18b1c4908c2854c0c3c505ca,Data Analyst/Report Writer - $77 CTC - ONSITE,2024-01-25T21:48:45Z,https://www.dice.com/job-detail/a9516574-434c-4223-89a2-349391c1e79d,"Austin, TX, USA",Depends on Experience,"Chandra Technologies,  Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-25T21:48:45Z,2024-02-04T08:16:01Z,Data Analyst
a539f2f7b935cdc0632c9834e8be5478,Sr Data Analyst with Insurance Domain experience,2024-01-26T14:37:53Z,https://www.dice.com/job-detail/8786345f-8ed3-4af8-96f3-b8891be10dcf,"Erie, PA, USA",Depends on Experience,Derex Technologies Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-02T17:58:53Z,2024-02-04T08:16:01Z,Data Analyst
36d8c0a0a4cb4ebc327351f1b8c3b3f5,Data Analyst - Defined Benefits,2024-01-29T21:48:27Z,https://www.dice.com/job-detail/bbc5515d-c625-4934-a022-078514cfd168,"Durham, NC, USA",Depends on Experience,SPECTRAFORCE TECHNOLOGIES Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-29T21:48:27Z,2024-02-04T08:16:01Z,Data Analyst
902a1ffdf27956b481f508641a2193be,Data Analyst,2024-01-31T18:01:08Z,https://www.dice.com/job-detail/5b63ed47-a010-4523-afcd-f47c5823ba38,"McLean, VA, USA",,Palnar,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-04T05:01:33Z,2024-02-04T08:16:01Z,Data Analyst
14987510c3c9e913367421b282d4c9b4,Data Analyst - Remote,2024-02-03T02:05:36Z,https://www.dice.com/job-detail/3e8f15d6-6e0c-46be-9388-85cc5f3ab25f,"Eagan, MN, USA",,C4 Technical Services,Contract,FALSE,Remote,2024-02-04T02:05:35Z,2024-02-04T08:16:01Z,Data Analyst
719d9635c2362438de26ab99c54eb928,Data Analyst,2024-02-01T15:20:29Z,https://www.dice.com/job-detail/fa9f3e1e-2c50-40c0-bf21-2a4706432759,"Lake Forest, IL, USA",Depends on Experience,Infotech Resources,Contract,FALSE,Hybrid/Onsite,2024-02-01T15:20:29Z,2024-02-04T08:16:01Z,Data Analyst
41b5cb0988ffc51b54d0bd274ed379e5,Data Analyst with Splunk,2024-02-01T22:38:08Z,https://www.dice.com/job-detail/4eaac086-0646-45d6-b6e5-60950e64ad90,"Atlanta, GA, USA",Depends on Experience,Cynet Systems,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T22:07:00Z,2024-02-04T08:16:01Z,Data Analyst
bc63f2067fab54706f3a32513ac90e62,Local Candidates only : Business Data Analyst/Data Analyst @ Richmond VA,2024-02-02T14:41:25Z,https://www.dice.com/job-detail/82c82caa-d3ba-4efc-89f6-b04dac3a062a,"Richmond, VA, USA",Depends on Experience,"cyberThink, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T14:41:25Z,2024-02-04T08:16:01Z,Data Analyst
d5c104def11b1ab4cbf55d5f780ec06e,Data Analyst,2024-01-24T19:49:02Z,https://www.dice.com/job-detail/a7b82ebf-6c29-4fa8-a552-f5d50a229a10,"Detroit, MI, USA",Depends on Experience,ePromptus Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-25T22:46:06Z,2024-02-04T08:16:01Z,Data Analyst
b02b2916f653b6c72917c13de7989d4e,Data Analyst with Splunk - Local to GA,2024-02-02T18:46:04Z,https://www.dice.com/job-detail/2b228a17-3558-4b13-8ec9-8e078264ebe7,,$60+,Signitives,"Contract, Third Party",FALSE,Remote,2024-02-02T18:46:04Z,2024-02-04T08:16:01Z,Data Analyst
4ce67bcd305553754c3a9a18a7048575,Clinical Data Analyst,2024-01-23T15:23:43Z,https://www.dice.com/job-detail/0eed78ad-1737-4290-b597-9668895006c8,"Nashville, TN, USA",$40 - $49,AIMIC Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-23T15:23:43Z,2024-02-04T08:16:01Z,Data Analyst
63c704db38461bc14d332f8c9673828b,Data Analyst C-Shopper,2024-01-29T17:32:44Z,https://www.dice.com/job-detail/51ca789e-ad97-472a-ba6c-fbf5fc6dd63e,"Irving, TX, USA",$35 - $40 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-04T04:40:36Z,2024-02-04T08:16:01Z,Data Analyst
5258379c6a853cb9b121bbd84a226dd5,Data Analyst SR-590504,2024-01-22T15:04:34Z,https://www.dice.com/job-detail/34cadc76-2155-4429-b5bf-5613a4b62701,"Harrison, NY, USA",BASED ON EXPERIENCE,iTech Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-04T14:09:21Z,2024-02-04T08:16:01Z,Data Analyst
0bda200f944e1f229508c5fc205f67eb,Data Analyst IV,2024-01-23T20:07:19Z,https://www.dice.com/job-detail/a26c9e90-6665-4bc3-8c1e-e36c10bbf2d4,"Longmont, CO, USA",BASED ON EXPERIENCE,Employnet,Contract,TRUE,Hybrid/Onsite,2024-02-04T13:07:27Z,2024-02-04T08:16:01Z,Data Analyst
71de162ffefe704793d53c812d2cc24e,ETL Data Analyst,2024-01-31T14:14:26Z,https://www.dice.com/job-detail/7936b3e9-19f0-48f2-baa1-25f9b981c800,"Philadelphia, PA, USA",$50 - $60,Inabia Software & Consulting Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-02T15:17:18Z,2024-02-04T08:16:01Z,Data Analyst
769938aad07c2229680df50bd791932d,Data Analyst - Onsite In New Jersey,2024-01-26T20:06:27Z,https://www.dice.com/job-detail/89c56d01-2396-46ea-b141-266791f5df82,"Woodbridge Township, NJ, USA",,Beacon Hill Staffing Group,"Full-time, Contract",FALSE,Hybrid/Onsite,2024-02-04T12:10:50Z,2024-02-04T08:16:01Z,Data Analyst
d4680691ce6b214507a6a9f0bc5cb0da,Data Analyst,2024-01-17T15:31:00Z,https://www.dice.com/job-detail/53080e75-7666-4a67-aa64-f701151c313d,"Pittsburgh, PA, USA",Depends on Experience,"Softpath System, LLC.","Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-01T15:44:16Z,2024-02-04T08:16:01Z,Data Analyst
8480f600afda0347473aeee41897afdf,"Lead Technical Data Analyst   /Mclean VA , 6 months Contract to Hire",2024-01-25T01:04:21Z,https://www.dice.com/job-detail/66e1f5a0-b0f4-4391-bec9-67e03fb046da,"McLean, VA, USA",,Suncap Technology,Contract,FALSE,Hybrid/Onsite,2024-02-04T13:02:37Z,2024-02-04T08:16:01Z,Data Analyst
26bc05d225a0e8d6e91982d79244b17c,Data Analyst |,2024-02-01T22:00:43Z,https://www.dice.com/job-detail/64d2fee7-e134-4389-869d-8c4e6e608b40,"Lake Forest, IL, USA",,Spruce Infotech Inc,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-04T07:00:34Z,2024-02-04T08:16:01Z,Data Analyst
b7dd18f02dbbe3dd3bd14ee94526cdff,Splunk Data Analyst,2024-02-02T05:52:50Z,https://www.dice.com/job-detail/5fc79bc1-1947-4788-b378-df0c56c2a597,"Atlanta, GA, USA",Depends on Experience,Dizer Corp,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-02T05:52:50Z,2024-02-04T08:16:01Z,Data Analyst
0972e0e0b1165ec2b11e0db39474b1dc,Data Analyst - IT,2024-02-01T16:09:28Z,https://www.dice.com/job-detail/9060476c-d803-4eeb-b9f3-141c9895b1e9,"Chicago, IL, USA",USD70 - USD75,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-04T13:06:16Z,2024-02-04T08:16:01Z,Data Analyst
5c3c1aacc873ffa9da845675a708cad6,Data Analyst,2023-12-22T15:36:40Z,https://www.dice.com/job-detail/0beedd9f-4f75-44c8-8a59-80f6e657924e,"Pittsburgh, PA, USA",Market,Mastech Digital,Contract,FALSE,Hybrid/Onsite,2024-02-04T12:37:53Z,2024-02-04T08:16:01Z,Data Analyst
7dd1944d8d4e753433fc4e6130736e7b,Data Analyst,2024-01-09T14:57:43Z,https://www.dice.com/job-detail/25506334-93b6-476c-9919-6a16eb0a3e9f,"Sarasota, FL, USA",Depends on Experience,Techaffinity Consulting,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-31T14:55:36Z,2024-02-04T08:16:01Z,Data Analyst
03375947eab0e1c86d395d0bfc439e05,IT Business Data Analyst,2024-01-25T23:15:27Z,https://www.dice.com/job-detail/faa37fee-5325-4417-a903-bbba6e9e94ce,"Florham Park, NJ, USA",,PropelSys Technologies LLC.,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-03T05:01:15Z,2024-02-04T08:16:01Z,Data Analyst
466c0490e8975e23aebc07f8b08c9fe5,BI Techno Functional Data Analyst / W2 Position,2024-01-25T21:00:59Z,https://www.dice.com/job-detail/4be31787-7650-439d-b88b-64ca19e64674,"Wayne, NJ, USA",,Nexwave,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-01T18:45:44Z,2024-02-04T08:16:01Z,Data Analyst
468443c2dd8a93782ea602bc33c011fe,Lead Data Analyst,2024-01-23T19:00:37Z,https://www.dice.com/job-detail/06adb9da-eb07-435f-8e79-2b2a8815707d,"McLean, VA, USA",Depends on Experience,Info Origin Inc.,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-30T18:27:30Z,2024-02-04T08:16:01Z,Data Analyst
499314effb70405ae5fef901716ba6a3,Data Analyst,2024-01-15T20:08:02Z,https://www.dice.com/job-detail/c143dfa9-5e76-4865-9852-071c8cd9b43a,"Springfield, VA, USA",,Tandym Tech,Contract,FALSE,Hybrid/Onsite,2024-02-04T12:10:00Z,2024-02-04T08:16:01Z,Data Analyst
590ec77cad59d9acf5a333c364b847e3,Data Analyst,2024-02-02T14:23:52Z,https://www.dice.com/job-detail/68218185-3b33-4269-a0be-22bc9f2c81de,"Minneapolis, MN, USA",Depends on Experience,U.S. Tech Solutions Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-02T14:23:52Z,2024-02-04T08:16:01Z,Data Analyst
8bce379543ac4b86068a8df6129b614f,EDG Data Analyst II,2024-01-29T21:20:18Z,https://www.dice.com/job-detail/ee530d79-4acf-49b2-831d-42b5d5451114,"Philadelphia, PA, USA",Depends on Experience,"Partner's Consulting, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-29T21:20:18Z,2024-02-04T08:16:01Z,Data Analyst
df714b04053ffc6eefd8831e9cb13380,Data Analyst/Report Writer,2024-01-23T14:52:21Z,https://www.dice.com/job-detail/3400b094-4752-48b9-af2d-8a859a6b9dfc,"Austin, TX, USA",Depends on Experience,"Capricorn Systems, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-23T14:52:21Z,2024-02-04T08:16:01Z,Data Analyst
e9c873cd5bb6bf50197cacafa8d20728,Data Analyst Technical,2024-01-23T22:00:37Z,https://www.dice.com/job-detail/3e8be53f-aa48-4b8e-9197-c519e6f0560b,"McLean, VA, USA",$DOE,Virtual Networx,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-04T07:16:19Z,2024-02-04T08:16:01Z,Data Analyst
87416f1d08924537feca1c67ea9721d2,Business Systems Analyst - documenting process & workflows,2024-02-04T10:01:11Z,https://www.dice.com/job-detail/505ebab5-d1f4-4c00-b1d8-5e46bc344c9c,"Richmond, VA, USA",$40 - $50,Bluebird Technologies Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-04T10:01:11Z,2024-02-04T08:16:01Z,Business Analyst
2d2d9072fcd8cfe065372ada0289d7a6,"Business Analyst (Security /Disaster Recovery ) - Lansing, MI",2024-02-02T22:44:02Z,https://www.dice.com/job-detail/914c71fb-1e12-4dc4-b4eb-0c61232e0c7d,"Lansing, MI, USA",Depends on Experience,Digital Technology Solutions,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-02T22:44:02Z,2024-02-04T08:16:01Z,Business Analyst
eb67ad9d4d129b386fa6e5cfdc12ebc5,"Direct Client: Business Analyst @ Lansing, MI Hybrid",2024-02-02T22:14:50Z,https://www.dice.com/job-detail/a0fe3c6f-1fe8-4311-861c-0ab4b944d73c,"Lansing, MI, USA",$45 - $50,"KSN Technologies, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-02T22:14:50Z,2024-02-04T08:16:01Z,Business Analyst
048d9165a92f1df159393ca6ec11a686,Business Analyst,2024-02-02T22:45:22Z,https://www.dice.com/job-detail/713a7bec-640e-42b8-a98d-ead865108897,"Michigan, USA",,e-IT Professionals Corp.,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T22:45:22Z,2024-02-04T08:16:01Z,Business Analyst
ff7c125d1de20cd60f4d47a5ba08c735,Business Analyst 2,2024-02-02T22:40:35Z,https://www.dice.com/job-detail/49e2efa2-1e81-43d2-ab65-13819772d5d5,"Austin, TX, USA",Depends on Experience,E Quality Corporation,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T23:01:39Z,2024-02-04T08:16:01Z,Business Analyst
b8ce85d4cf51cd7044376cea281f9ebe,Business Analyst,2024-02-02T22:28:12Z,https://www.dice.com/job-detail/5bbc8095-4b4c-496c-a5e6-343ec3d4ce43,"Rochester, MN, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:28:12Z,2024-02-04T08:16:01Z,Business Analyst
c82e97557f791430db72d87e3552fbe6,Business Analyst,2024-02-02T22:35:29Z,https://www.dice.com/job-detail/63954ea1-2c5e-4ba6-8703-d9f3611a9c72,"Wooster, OH, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:35:29Z,2024-02-04T08:16:01Z,Business Analyst
4b94d92d108cb86c74a04873b8a4b2a7,Business Analyst,2024-02-02T22:32:14Z,https://www.dice.com/job-detail/0af4f5ad-8315-4e4e-b650-783c4ddeca3c,"Lansing, MI, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:32:14Z,2024-02-04T08:16:01Z,Business Analyst
c6f4ebea914e93d52db01663c5e58013,Business Analyst,2024-02-02T22:37:08Z,https://www.dice.com/job-detail/2236706a-f7bc-4a4e-bb52-2d0daf1b603a,"West Hartford, CT, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:37:08Z,2024-02-04T08:16:01Z,Business Analyst
bc248c4f00b08967f5d67b98e13c617f,ON-SITE - CBAP Certified Business Analyst - HBITS-05-13269,2024-02-02T21:58:52Z,https://www.dice.com/job-detail/3c6ea901-8e34-4028-a7a3-655293a29508,"Albany, NY, USA",$53 - $63,"GreyCell Labs, Inc","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T21:58:52Z,2024-02-04T08:16:01Z,Business Analyst
73771ae005109d6215aa364ad0f1c415,Business Analyst,2024-02-02T22:24:41Z,https://www.dice.com/job-detail/34707629-0fab-414c-b8e5-d1135b7734cc,"Phoenix, AZ, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:24:41Z,2024-02-04T08:16:01Z,Business Analyst
76b9b2097253ddac8fb2fbbe2060bd98,Business Analyst -immediate placement,2024-02-02T21:45:37Z,https://www.dice.com/job-detail/aa41542a-621e-44c3-96a9-86bd956a6806,"Tallahassee, FL, USA",,Inteliblue LLC,Contract,FALSE,Hybrid/Onsite,2024-02-04T05:01:28Z,2024-02-04T08:16:01Z,Business Analyst
6101ae5f6e53de17085a7c02f9d80882,Business Analyst,2024-02-02T22:23:14Z,https://www.dice.com/job-detail/4a95fd50-cdf2-423c-bff7-bccec496b96b,"Cary, NC, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:23:14Z,2024-02-04T08:16:01Z,Business Analyst
425f6db528b487104e3e108347b1fdb6,Business Analyst,2024-02-02T22:29:49Z,https://www.dice.com/job-detail/03e51a5b-3ae2-4080-b2fc-3f0990e9339a,"Metuchen, NJ, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:29:49Z,2024-02-04T08:16:01Z,Business Analyst
12f2256557a2e468edd7e0112dd43b92,Business Analyst (On-site from Day One),2024-02-02T21:34:58Z,https://www.dice.com/job-detail/e701c594-9f33-4109-b108-ad7aa32cbb5c,"Tallahassee, FL, USA",Depends on Experience,Kyra Solutions,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T21:34:58Z,2024-02-04T08:16:01Z,Business Analyst
727864def7833cb80ae0f9480ba07974,Lead Business Analyst ( State govt. exp required),2024-02-02T19:59:09Z,https://www.dice.com/job-detail/feeab81f-3d42-430c-94d5-52f99ddae2d5,"Jackson, MS, USA",Depends on Experience,Intellisoft Technologies,Contract,FALSE,Hybrid/Onsite,2024-02-02T19:59:09Z,2024-02-04T08:16:01Z,Business Analyst
2f8c625385df5b4f4313dc94ca2e53dd,Business Analyst,2024-02-02T22:56:19Z,https://www.dice.com/job-detail/924d1959-8ceb-44a6-beb5-2f2fb71b5041,"Lansing, MI, USA",$55 - $62,IO Datasphere,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-02T22:56:19Z,2024-02-04T08:16:01Z,Business Analyst
e6636fb5784041166d88d0bfa944d8d7,Business Analyst,2024-02-02T22:21:23Z,https://www.dice.com/job-detail/59e9da6f-31e7-4c14-b534-9e8911a050e0,"East Orange, NJ, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:21:23Z,2024-02-04T08:16:01Z,Business Analyst
210652fd6ac86b229c130fefc0f4b93a,Business Analyst,2024-02-02T22:26:33Z,https://www.dice.com/job-detail/92ace14c-168b-4aad-b3a6-7d4657715c51,"Burlington, MA, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:26:33Z,2024-02-04T08:16:01Z,Business Analyst
ce63157399d78a93360d5c5ff5e71595,Business Analyst,2024-02-02T22:33:53Z,https://www.dice.com/job-detail/cbe80a49-24ab-432c-b967-70f9727fc7bb,"Olympia, WA, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:33:53Z,2024-02-04T08:16:01Z,Business Analyst
9af12b2254eb880cce4a16c612a14988,Business Analyst,2024-02-02T21:07:01Z,https://www.dice.com/job-detail/8e38845f-5968-4962-9937-cee56b6d6392,"Seattle, WA, USA",Depends on Experience,Protos IT,Contract,FALSE,Hybrid/Onsite,2024-02-02T21:07:01Z,2024-02-04T08:16:01Z,Business Analyst
86a77b8c02357cecb6a360ad9746d485,Axiom Business Analyst @ Need Locals or near by New Jersey,2024-02-02T19:43:42Z,https://www.dice.com/job-detail/93e85771-667d-4505-aa1c-3bd80ba0d104,"Jersey City, NJ, USA",Depends on Experience,"AQUA Information Systems, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-02T19:43:42Z,2024-02-04T08:16:01Z,Business Analyst
3b781d47574bdbcf185624f9ee91241e,Business Analyst with Genesys,2024-02-02T17:59:26Z,https://www.dice.com/job-detail/70eeda1a-b259-48c0-bbd0-ceecfd6400a4,"San Jose, CA, USA",$45 - $55,CA-One Tech Cloud Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-02T17:59:26Z,2024-02-04T08:16:01Z,Business Analyst
05d1d6a94b04b9fa5361ef2e44022ca0,Business Analyst,2024-02-02T22:19:44Z,https://www.dice.com/job-detail/ab8acb02-8377-4547-9ac9-5d31d061154b,"Alpharetta, GA, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:19:44Z,2024-02-04T08:16:01Z,Business Analyst
f86c835b050eccfcec47941c54668f50,Lead Business Analyst - Healthcare,2024-02-02T17:32:49Z,https://www.dice.com/job-detail/3bcb59ff-4636-47d3-85b3-3df4bd5519aa,"Reston, VA, USA",$60 - $65,ALTA IT Services,Contract,FALSE,Hybrid/Onsite,2024-02-02T17:32:49Z,2024-02-04T08:16:01Z,Business Analyst
ee885fce20abd2744dd1a97ed10261b2,Business Analyst (W2 Contract),2024-02-02T13:55:10Z,https://www.dice.com/job-detail/cc4efbaa-9cdd-49ff-9c44-5061cb447dc1,"Danbury, CT, USA",Depends on Experience,N2 Services Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T13:55:10Z,2024-02-04T08:16:01Z,Business Analyst
27dafe332275c0faaadfc2ddee24e4ec,Techno- Functional BA (Tririga),2024-02-02T19:03:14Z,https://www.dice.com/job-detail/0973ee83-944a-400b-affc-9e67939ed253,"Mountain View, CA, USA",Depends on Experience,Spiceorb,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T19:03:14Z,2024-02-04T08:16:01Z,Business Analyst
3a9afa323aed7612512af2cca94cde10,"only w2 local candidate to hartford,ct # Sr. Business Analyst with Child Welfare",2024-02-02T17:35:02Z,https://www.dice.com/job-detail/fe1a9c21-0d38-46ac-b7d3-d075696bec29,"Hartford, CT, USA",$40 - $50,Divfinite,Contract,FALSE,Hybrid/Onsite,2024-02-02T17:35:02Z,2024-02-04T08:16:01Z,Business Analyst
a66d605d18806542016d28c47a951d5a,Junior Business Analyst,2024-02-02T17:33:17Z,https://www.dice.com/job-detail/3ff8740c-66bb-44b0-b465-5f9bd69e8764,"Raleigh, NC, USA",Depends on Experience,"DataStaff, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-02T21:42:07Z,2024-02-04T08:16:01Z,Business Analyst
1f864a4d9ce44ebea4013ab7d9e76cca,Technical Business Analyst (with annuities exp.),2024-02-02T19:55:17Z,https://www.dice.com/job-detail/c669e400-f5c6-42f4-a989-270a0299d9de,"Newark, NJ, USA",Depends on Experience,Shift Code Analytics,Contract,FALSE,Hybrid/Onsite,2024-02-02T19:55:17Z,2024-02-04T08:16:01Z,Business Analyst
74ae126be5ff90af1832b92476334e72,SmartComm BSA(Business System Analyst),2024-02-02T22:40:27Z,https://www.dice.com/job-detail/eff8edca-920b-4680-af2a-7279c1e9a448,"Jersey City, NJ, USA",$60+,Hirex,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:40:27Z,2024-02-04T08:16:01Z,Business Analyst
50a3e3654b7136ea56b8604312123828,Business Analyst,2024-02-02T21:46:07Z,https://www.dice.com/job-detail/98dc20ea-a9fa-4ba8-a7f1-c45e2e95f1aa,"Charlotte, NC, USA",$$45,Cloudious LLC,Contract,FALSE,Hybrid/Onsite,2024-02-04T04:01:23Z,2024-02-04T08:16:01Z,Business Analyst
5fef23987c224819471b164e7ab5c155,LoanIQ Business Analyst,2024-02-01T19:59:01Z,https://www.dice.com/job-detail/4b860698-5969-4d01-b01b-6cb39ff597bf,"Cranbury, NJ, USA",Depends on Experience,Mahaugha LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T19:59:01Z,2024-02-04T08:16:01Z,Business Analyst
813a59b32c79048cf20fb01c65d3eef7,OCM Business Analyst,2024-02-02T17:41:12Z,https://www.dice.com/job-detail/601b91b5-83d8-4310-8009-91be14d89e8c,"Boston, MA, USA",Depends on Experience,SecureKloud Technologies Inc.,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T17:41:12Z,2024-02-04T08:16:01Z,Business Analyst
0df1ebfd5fa198b2709c28b81c44b829,Business Analyst,2024-02-02T19:42:50Z,https://www.dice.com/job-detail/41c74954-7f06-4ce9-a38e-8f28d98548c9,"Austin, TX, USA",$55 - $60,"ArnAmy, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T19:42:50Z,2024-02-04T08:16:01Z,Business Analyst
aea8addf231de3972875c0d9c7583fe6,Business System Analyst with Waterfall and API- Onsite Interview,2024-02-02T16:17:18Z,https://www.dice.com/job-detail/5096caae-f80a-41ea-a14c-8c4302824a82,"Newark, DE, USA",Depends on Experience,"Resourcesoft, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T17:01:43Z,2024-02-04T08:16:01Z,Business Analyst
227df056ead5e755a7e35b12fa623050,Hiring: Business Analyst // Only W2 // Only for VT or Nearby State Candidates,2024-02-01T17:15:40Z,https://www.dice.com/job-detail/222678be-82b7-4268-a14e-fcb6e49f5a96,"Montpelier, VT, USA",,My3Tech,Contract,FALSE,Hybrid/Onsite,2024-02-04T14:01:37Z,2024-02-04T08:16:01Z,Business Analyst
